Date,Ticker,Open,High,Low,Close,Volume,Currency
2023-08-23,EMB.DE,84.63,85.33,84.5901,85.33,5303823.0,
2023-08-24,EMB.DE,85.19,85.19,84.71,84.75,5073662.0,
2023-08-25,EMB.DE,84.81,85.15,84.605,84.88,4679754.0,
2023-08-28,EMB.DE,85.1,85.24,85.0,85.15,3304353.0,
2023-08-29,EMB.DE,85.13,86.05,85.12,86.03,5649964.0,
2023-08-30,EMB.DE,85.81,85.98,85.72,85.8,3956809.0,
2023-08-31,EMB.DE,85.68,85.85,85.675,85.72,3925115.0,
2023-09-01,EMB.DE,85.53,85.57,84.81,85.15,5214406.0,
2023-09-05,EMB.DE,84.84,84.88,84.295,84.32,5055657.0,
2023-09-06,EMB.DE,84.31,84.44,84.065,84.19,5023319.0,
2023-09-07,EMB.DE,84.34,84.65,84.288,84.64,3756900.0,
2023-09-08,EMB.DE,84.84,85.02,84.6,84.71,3567983.0,
2023-09-11,EMB.DE,84.47,84.6,84.42,84.58,2913751.0,
2023-09-12,EMB.DE,84.53,84.6668,84.435,84.64,2630636.0,
2023-09-13,EMB.DE,84.64,84.795,84.46,84.69,3380848.0,
2023-09-14,EMB.DE,84.85,84.975,84.675,84.72,5665460.0,
2023-09-15,EMB.DE,84.64,84.65,84.43,84.44,5196297.0,
2023-09-18,EMB.DE,84.39,84.555,84.35,84.49,2504085.0,
2023-09-19,EMB.DE,84.41,84.485,84.3,84.39,3252245.0,
2023-09-20,EMB.DE,84.65,84.87,84.32,84.32,5410192.0,
2023-09-21,EMB.DE,83.74,83.78,83.34,83.47,9740022.0,
2023-09-22,EMB.DE,83.75,84.02,83.7,83.81,4928254.0,
2023-09-25,EMB.DE,83.47,83.47,83.275,83.33,5234079.0,
2023-09-26,EMB.DE,83.27,83.32,82.69,82.775,12528228.0,
2023-09-27,EMB.DE,83.09,83.18,82.31,82.42,8379344.0,
2023-09-28,EMB.DE,82.03,82.62,81.84,82.61,8526880.0,
2023-09-29,EMB.DE,83.09,83.13,82.42,82.52,6968216.0,
2023-10-02,EMB.DE,81.82,81.885,81.25,81.27,9072840.0,
2023-10-03,EMB.DE,81.02,81.15,80.225,80.36,8120253.0,
2023-10-04,EMB.DE,80.7,80.84,80.32,80.74,8236642.0,
2023-10-05,EMB.DE,80.99,81.04,80.58,80.71,4510081.0,
2023-10-06,EMB.DE,80.04,80.89,79.84,80.74,7133429.0,
2023-10-09,EMB.DE,80.63,81.16,80.37,81.14,3437802.0,
2023-10-10,EMB.DE,81.05,81.77,80.96,81.27,8594906.0,
2023-10-11,EMB.DE,81.86,81.93,81.505,81.93,6297165.0,
2023-10-12,EMB.DE,81.75,81.75,80.93,81.07,6076156.0,
2023-10-13,EMB.DE,81.63,81.76,81.18,81.3,6174979.0,
2023-10-16,EMB.DE,81.06,81.31,81.05,81.21,4714179.0,
2023-10-17,EMB.DE,80.62,80.98,80.575,80.82,4325329.0,
2023-10-18,EMB.DE,80.47,80.57,80.1039,80.3,6891687.0,
2023-10-19,EMB.DE,80.18,80.66,79.7,79.71,9761702.0,
2023-10-20,EMB.DE,80.19,80.29,80.0,80.15,6853543.0,
2023-10-23,EMB.DE,80.03,80.92,79.87,80.61,6475860.0,
2023-10-24,EMB.DE,80.88,81.28,80.72,81.25,5009196.0,
2023-10-25,EMB.DE,80.92,80.97,80.545,80.64,5211365.0,
2023-10-26,EMB.DE,80.8,81.08,80.66,80.96,5260427.0,
2023-10-27,EMB.DE,81.0,81.08,80.78,81.0,3549810.0,
2023-10-30,EMB.DE,81.04,81.28,80.93,81.21,4727068.0,
2023-10-31,EMB.DE,81.29,81.51,81.17,81.19,5369212.0,
2023-11-01,EMB.DE,80.97,81.93,80.88,81.89,12803103.0,
2023-11-02,EMB.DE,82.61,82.955,82.5,82.71,9214219.0,
2023-11-03,EMB.DE,83.55,83.8747,83.44,83.52,9054981.0,
2023-11-06,EMB.DE,83.2,83.2499,82.77,82.83,7707820.0,
2023-11-07,EMB.DE,82.94,83.25,82.89,83.11,5946435.0,
2023-11-08,EMB.DE,83.08,83.29,83.07,83.27,4679214.0,
2023-11-09,EMB.DE,83.01,83.099,82.29,82.42,6049667.0,
2023-11-10,EMB.DE,82.68,82.805,82.48,82.78,5256871.0,
2023-11-13,EMB.DE,82.21,82.495,82.01,82.34,5480419.0,
2023-11-14,EMB.DE,83.45,83.86,83.3901,83.77,11433038.0,
2023-11-15,EMB.DE,83.56,83.655,83.185,83.25,5009764.0,
2023-11-16,EMB.DE,83.6,84.04,83.6,83.94,6221441.0,
2023-11-17,EMB.DE,84.11,84.315,83.975,84.21,6150703.0,
2023-11-20,EMB.DE,84.07,84.835,84.0,84.74,5572385.0,
2023-11-21,EMB.DE,84.78,84.9275,84.53,84.74,4787628.0,
2023-11-22,EMB.DE,84.9,85.165,84.62,85.16,8192165.0,
2023-11-24,EMB.DE,85.0,85.08,84.88,84.99,1816799.0,
2023-11-27,EMB.DE,84.99,85.4,84.85,85.36,5156660.0,
2023-11-28,EMB.DE,85.21,85.83,85.06,85.8,16016508.0,
2023-11-29,EMB.DE,86.2,86.48,86.075,86.48,7601625.0,
2023-11-30,EMB.DE,86.29,86.305,85.635,85.87,8840490.0,
2023-12-01,EMB.DE,85.5,86.86,85.38,86.85,12641360.0,
2023-12-04,EMB.DE,86.18,86.3,85.93,86.25,6375943.0,
2023-12-05,EMB.DE,86.58,86.89,86.43,86.75,5618180.0,
2023-12-06,EMB.DE,87.26,87.305,86.94,87.23,7588753.0,
2023-12-07,EMB.DE,87.06,87.405,87.06,87.14,5605036.0,
2023-12-08,EMB.DE,86.66,86.9193,86.595,86.84,7276288.0,
2023-12-11,EMB.DE,86.68,86.8,86.38,86.7,5497327.0,
2023-12-12,EMB.DE,86.73,86.95,86.475,86.88,8047886.0,
2023-12-13,EMB.DE,87.02,88.32,86.92,88.32,13651530.0,
2023-12-14,EMB.DE,88.73,89.055,88.61,88.87,9352510.0,
2023-12-15,EMB.DE,88.77,88.99,88.595,88.75,5146168.0,
2023-12-18,EMB.DE,88.83,88.935,88.5945,88.77,6359552.0,
2023-12-19,EMB.DE,88.81,89.135,88.78,88.99,4787807.0,
2023-12-20,EMB.DE,89.02,89.17,88.96,89.0,3027765.0,
2023-12-21,EMB.DE,89.38,89.48,88.95,89.16,2706804.0,
2023-12-22,EMB.DE,89.18,89.31,88.94,89.04,1791784.0,
2023-12-26,EMB.DE,88.95,89.36,88.91,89.36,2646083.0,
2023-12-27,EMB.DE,89.48,89.73,89.35,89.68,3327161.0,
2023-12-28,EMB.DE,89.42,89.595,89.255,89.43,2700208.0,
2023-12-29,EMB.DE,89.21,89.44,89.04,89.06,3815505.0,
2024-01-02,EMB.DE,88.74,88.77,88.09,88.18,11544717.0,
2024-01-03,EMB.DE,87.51,87.885,87.205,87.84,12091696.0,
2024-01-04,EMB.DE,87.27,87.595,87.269,87.44,6256578.0,
2024-01-05,EMB.DE,86.98,87.955,86.94,87.17,9774979.0,
2024-01-08,EMB.DE,86.97,87.49,86.97,87.28,6378682.0,
2024-01-09,EMB.DE,86.82,87.17,86.82,86.94,7946827.0,
2024-01-10,EMB.DE,87.48,87.665,87.39,87.56,5611060.0,
2024-01-11,EMB.DE,87.89,88.4,87.62,88.35,7736910.0,
2024-01-12,EMB.DE,88.45,88.7753,88.383,88.51,7683814.0,
2024-01-16,EMB.DE,88.29,88.29,87.555,87.69,4901088.0,
2024-01-17,EMB.DE,87.4,87.45,87.135,87.36,7209763.0,
2024-01-18,EMB.DE,87.51,87.65,87.2,87.45,5795560.0,
2024-01-19,EMB.DE,87.4,87.49,87.085,87.49,6268244.0,
2024-01-22,EMB.DE,87.53,87.695,87.31,87.55,7577550.0,
2024-01-23,EMB.DE,87.19,87.29,86.785,87.1,7749986.0,
2024-01-24,EMB.DE,87.31,87.48,86.77,86.86,6172851.0,
2024-01-25,EMB.DE,87.18,87.48,87.15,87.48,6469757.0,
2024-01-26,EMB.DE,87.44,87.66,87.28,87.61,3695907.0,
2024-01-29,EMB.DE,87.81,88.02,87.37,87.94,4938248.0,
2024-01-30,EMB.DE,87.95,88.15,87.725,88.14,4118528.0,
2024-01-31,EMB.DE,88.18,88.53,87.81,87.98,7832125.0,
2024-02-01,EMB.DE,88.1,88.52,87.98,88.35,11164704.0,
2024-02-02,EMB.DE,87.59,87.83,87.46,87.64,8210583.0,
2024-02-05,EMB.DE,87.2,87.26,86.775,86.9,9149578.0,
2024-02-06,EMB.DE,87.28,87.811,87.18,87.69,6415455.0,
2024-02-07,EMB.DE,87.63,87.76,87.45,87.57,6450347.0,
2024-02-08,EMB.DE,87.46,87.62,87.4125,87.46,5166354.0,
2024-02-09,EMB.DE,87.23,87.49,87.18,87.49,3689274.0,
2024-02-12,EMB.DE,87.55,87.6998,87.49,87.57,3728196.0,
2024-02-13,EMB.DE,86.78,86.89,86.415,86.49,10951610.0,
2024-02-14,EMB.DE,86.78,87.18,86.76,87.08,4939161.0,
2024-02-15,EMB.DE,87.58,87.795,87.395,87.79,7131276.0,
2024-02-16,EMB.DE,87.22,87.44,87.14,87.19,6211186.0,
2024-02-20,EMB.DE,87.16,87.355,87.15,87.18,3810099.0,
2024-02-21,EMB.DE,87.37,87.46,87.0148,87.11,5773285.0,
2024-02-22,EMB.DE,87.31,87.73,87.31,87.66,6108629.0,
2024-02-23,EMB.DE,87.83,88.275,87.82,88.15,6189236.0,
2024-02-26,EMB.DE,88.31,88.4,87.885,87.9,6410916.0,
2024-02-27,EMB.DE,87.9,87.95,87.7101,87.82,5652985.0,
2024-02-28,EMB.DE,87.92,88.06,87.83,88.0,6391903.0,
2024-02-29,EMB.DE,88.36,88.42,88.26,88.3,6174286.0,
2024-03-01,EMB.DE,87.95,88.515,87.69,88.43,7205208.0,
2024-03-04,EMB.DE,88.425,88.425,88.21,88.35,6826057.0,
2024-03-05,EMB.DE,88.52,88.75,88.41,88.54,8345973.0,
2024-03-06,EMB.DE,88.92,89.07,88.775,88.87,6322216.0,
2024-03-07,EMB.DE,89.19,89.23,88.915,89.11,9071120.0,
2024-03-08,EMB.DE,89.24,89.5101,89.135,89.21,5010255.0,
2024-03-11,EMB.DE,89.22,89.285,89.04,89.07,5336121.0,
2024-03-12,EMB.DE,88.92,89.02,88.74,88.95,5657824.0,
2024-03-13,EMB.DE,89.0,89.22,88.96,89.04,5381413.0,
2024-03-14,EMB.DE,89.08,89.17,88.53,88.59,13262586.0,
2024-03-15,EMB.DE,88.47,88.49,88.295,88.31,5383098.0,
2024-03-18,EMB.DE,88.38,88.45,88.305,88.36,6625071.0,
2024-03-19,EMB.DE,88.51,88.99,88.46,88.77,5647865.0,
2024-03-20,EMB.DE,89.0,89.28,88.7,89.19,5660698.0,
2024-03-21,EMB.DE,89.79,89.82,89.46,89.5,5595342.0,
2024-03-22,EMB.DE,89.6,89.98,89.6,89.79,6202516.0,
2024-03-25,EMB.DE,89.63,89.72,89.545,89.72,5487318.0,
2024-03-26,EMB.DE,89.7,89.79,89.63,89.71,4173238.0,
2024-03-27,EMB.DE,89.72,90.08,89.68,90.08,5799209.0,
2024-03-28,EMB.DE,90.07,90.07,89.65,89.67,5938533.0,
2024-04-01,EMB.DE,89.39,89.39,88.725,88.92,5905998.0,
2024-04-02,EMB.DE,88.39,88.98,88.355,88.96,11510465.0,
2024-04-03,EMB.DE,88.7,89.17,88.505,89.15,6781028.0,
2024-04-04,EMB.DE,89.48,89.58,89.05,89.11,6796030.0,
2024-04-05,EMB.DE,88.79,89.33,88.79,89.25,6478938.0,
2024-04-08,EMB.DE,88.33,89.3199,88.33,89.28,4386968.0,
2024-04-09,EMB.DE,89.69,89.88,89.6,89.88,6975065.0,
2024-04-10,EMB.DE,89.03,89.1451,88.3401,88.46,11693810.0,
2024-04-11,EMB.DE,88.24,88.6965,87.97,88.2,7787864.0,
2024-04-12,EMB.DE,88.26,88.36,87.9,87.95,7634993.0,
2024-04-15,EMB.DE,87.63,87.66,86.8,86.93,12162027.0,
2024-04-16,EMB.DE,86.64,86.87,86.4,86.66,9436114.0,
2024-04-17,EMB.DE,87.43,87.525,87.12,87.34,7853535.0,
2024-04-18,EMB.DE,87.6,87.62,87.19,87.27,5759025.0,
2024-04-19,EMB.DE,87.58,87.65,87.3847,87.53,5003991.0,
2024-04-22,EMB.DE,87.61,88.025,87.545,87.99,3935083.0,
2024-04-23,EMB.DE,87.7,88.22,87.7,88.11,8467759.0,
2024-04-24,EMB.DE,87.65,87.675,87.285,87.48,7289518.0,
2024-04-25,EMB.DE,86.9,87.296,86.78,87.23,6358145.0,
2024-04-26,EMB.DE,87.4,87.64,87.4,87.61,3072839.0,
2024-04-29,EMB.DE,87.98,88.1,87.76,88.04,5154176.0,
2024-04-30,EMB.DE,87.68,87.7,87.15,87.15,8032863.0,
2024-05-01,EMB.DE,86.84,87.64,86.84,87.15,7677675.0,
2024-05-02,EMB.DE,87.36,87.88,87.23,87.86,6833746.0,
2024-05-03,EMB.DE,88.6,88.8,88.2801,88.58,7832505.0,
2024-05-06,EMB.DE,88.59,88.855,88.5801,88.83,3552807.0,
2024-05-07,EMB.DE,89.19,89.19,88.87,88.9,4843998.0,
2024-05-08,EMB.DE,88.545,88.685,88.485,88.57,3699435.0,
2024-05-09,EMB.DE,88.59,88.895,88.575,88.87,3371713.0,
2024-05-10,EMB.DE,88.67,88.8,88.535,88.66,3446101.0,
2024-05-13,EMB.DE,88.74,88.88,88.72,88.75,2199609.0,
2024-05-14,EMB.DE,88.8,89.005,88.74,88.95,3054238.0,
2024-05-15,EMB.DE,89.4,89.88,89.35,89.88,5781733.0,
2024-05-16,EMB.DE,89.95,89.95,89.565,89.58,3590592.0,
2024-05-17,EMB.DE,89.29,89.47,89.275,89.41,3692327.0,
2024-05-20,EMB.DE,89.47,89.47,89.33,89.42,2007701.0,
2024-05-21,EMB.DE,89.47,89.575,89.4417,89.49,3201962.0,
2024-05-22,EMB.DE,89.15,89.335,89.065,89.2,3410282.0,
2024-05-23,EMB.DE,89.15,89.23,88.57,88.59,4828571.0,
2024-05-24,EMB.DE,88.69,88.99,88.66,88.94,2493130.0,
2024-05-28,EMB.DE,88.87,88.93,88.33,88.41,4121864.0,
2024-05-29,EMB.DE,88.2,88.25,87.98,88.09,6739397.0,
2024-05-30,EMB.DE,88.42,88.745,88.42,88.62,4333543.0,
2024-05-31,EMB.DE,89.08,89.09,88.7303,89.05,3414616.0,
2024-06-03,EMB.DE,88.85,89.09,88.65,89.09,7177232.0,
2024-06-04,EMB.DE,89.06,89.205,88.895,89.15,4822687.0,
2024-06-05,EMB.DE,89.31,89.39,88.905,89.39,6391353.0,
2024-06-06,EMB.DE,89.02,89.2,88.99,89.18,6800346.0,
2024-06-07,EMB.DE,88.91,88.91,88.441,88.48,5313894.0,
2024-06-10,EMB.DE,88.44,88.55,88.23,88.46,2466654.0,
2024-06-11,EMB.DE,88.44,88.8159,88.44,88.8,2707224.0,
2024-06-12,EMB.DE,89.39,89.57,89.04,89.15,7730541.0,
2024-06-13,EMB.DE,89.44,89.625,89.255,89.39,7293477.0,
2024-06-14,EMB.DE,89.21,89.41,89.17,89.28,6126044.0,
2024-06-17,EMB.DE,89.29,89.29,88.745,89.01,6689482.0,
2024-06-18,EMB.DE,89.29,89.68,89.19,89.6,6888898.0,
2024-06-20,EMB.DE,89.56,89.56,89.085,89.27,3845206.0,
2024-06-21,EMB.DE,89.39,89.51,89.21,89.38,5662350.0,
2024-06-24,EMB.DE,89.38,89.52,89.33,89.42,4124053.0,
2024-06-25,EMB.DE,89.39,89.46,89.27,89.41,3534697.0,
2024-06-26,EMB.DE,89.16,89.23,88.935,89.11,6212772.0,
2024-06-27,EMB.DE,89.23,89.365,89.1,89.19,3116825.0,
2024-06-28,EMB.DE,89.32,89.33,88.475,88.48,6568113.0,
2024-07-01,EMB.DE,87.51,88.12,87.51,87.75,7698918.0,
2024-07-02,EMB.DE,87.54,88.2,87.54,88.18,7236878.0,
2024-07-03,EMB.DE,88.24,88.89,88.24,88.87,3882084.0,
2024-07-05,EMB.DE,89.19,89.465,89.12,89.45,5429077.0,
2024-07-08,EMB.DE,89.45,89.5,89.32,89.43,6185270.0,
2024-07-09,EMB.DE,89.37,89.37,89.02,89.15,7367049.0,
2024-07-10,EMB.DE,89.34,89.59,89.27,89.57,5750435.0,
2024-07-11,EMB.DE,90.155,90.3368,89.975,90.09,7045197.0,
2024-07-12,EMB.DE,90.12,90.375,89.84,90.26,6538168.0,
2024-07-15,EMB.DE,90.26,90.26,89.765,89.89,4998089.0,
2024-07-16,EMB.DE,90.06,90.31,90.01,90.29,4479103.0,
2024-07-17,EMB.DE,90.0,90.1,89.9,89.97,6141993.0,
2024-07-18,EMB.DE,89.92,90.0,89.44,89.5,7227289.0,
2024-07-19,EMB.DE,89.41,89.585,89.22,89.26,5649190.0,
2024-07-22,EMB.DE,89.61,89.93,89.52,89.66,4999198.0,
2024-07-23,EMB.DE,89.68,89.9265,89.675,89.69,2737772.0,
2024-07-24,EMB.DE,89.6,89.8,89.11,89.11,5463781.0,
2024-07-25,EMB.DE,89.25,89.63,89.25,89.26,4761083.0,
2024-07-26,EMB.DE,89.81,89.895,89.45,89.76,4145183.0,
2024-07-29,EMB.DE,89.83,90.06,89.77,89.91,4848383.0,
2024-07-30,EMB.DE,90.1,90.1,89.75,90.03,5755666.0,
2024-07-31,EMB.DE,90.27,90.45,90.04,90.45,8133898.0,
2024-08-01,EMB.DE,90.13,90.455,89.95,90.01,10278153.0,
2024-08-02,EMB.DE,90.32,90.645,90.12,90.61,8525904.0,
2024-08-05,EMB.DE,89.6,90.0,89.5,89.69,9960470.0,
2024-08-06,EMB.DE,89.71,89.94,89.35,89.39,11282483.0,
2024-08-07,EMB.DE,89.91,90.1,89.495,89.58,7626678.0,
2024-08-08,EMB.DE,89.74,90.04,89.725,90.0,4410236.0,
2024-08-09,EMB.DE,90.24,90.485,90.24,90.4,2746548.0,
2024-08-12,EMB.DE,90.48,90.505,90.325,90.5,2962106.0,
2024-08-13,EMB.DE,90.84,91.0,90.745,90.99,4940571.0,
2024-08-14,EMB.DE,91.06,91.255,91.0,91.19,4819515.0,
2024-08-15,EMB.DE,91.01,91.185,90.8,91.16,3591699.0,
2024-08-16,EMB.DE,91.35,91.55,91.245,91.53,3384040.0,
2024-08-19,EMB.DE,91.56,91.81,91.525,91.81,3313735.0,
2024-08-20,EMB.DE,91.94,92.04,91.84,92.03,4948155.0,
2024-08-21,EMB.DE,92.08,92.41,92.005,92.3,9428058.0,
2024-08-22,EMB.DE,91.94,92.055,91.48,91.53,9946723.0,
2024-08-23,EMB.DE,91.93,92.56,91.8146,92.52,9595834.0,
2024-08-26,EMB.DE,92.52,92.53,92.24,92.33,3212682.0,
2024-08-27,EMB.DE,92.21,92.28,92.06,92.21,4373975.0,
2024-08-28,EMB.DE,92.25,92.26,91.96,92.06,3237363.0,
2024-08-29,EMB.DE,92.09,92.2069,91.91,92.02,4481186.0,
2024-08-30,EMB.DE,92.2,92.2797,91.9,92.1,4776679.0,
2024-09-03,EMB.DE,91.74,91.76,91.31,91.37,4829769.0,
2024-09-04,EMB.DE,91.46,91.87,91.44,91.78,7195985.0,
2024-09-05,EMB.DE,91.87,92.21,91.8601,92.13,5510679.0,
2024-09-06,EMB.DE,92.26,92.38,91.81,91.92,7799278.0,
2024-09-09,EMB.DE,92.05,92.27,91.9,92.17,3758218.0,
2024-09-10,EMB.DE,92.15,92.34,91.985,92.24,5013490.0,
2024-09-11,EMB.DE,92.03,92.52,92.03,92.48,7223356.0,
2024-09-12,EMB.DE,92.38,92.64,92.32,92.63,5108827.0,
2024-09-13,EMB.DE,92.86,93.116,92.805,93.05,5162939.0,
2024-09-16,EMB.DE,93.2,93.63,93.17,93.62,5280224.0,
2024-09-17,EMB.DE,93.74,93.78,93.46,93.6,6273173.0,
2024-09-18,EMB.DE,93.48,93.97,93.25,93.33,9523147.0,
2024-09-19,EMB.DE,93.68,93.77,93.52,93.74,6006224.0,
2024-09-20,EMB.DE,93.55,93.63,93.22,93.56,5187799.0,
2024-09-23,EMB.DE,93.24,93.42,93.08,93.29,5260452.0,
2024-09-24,EMB.DE,93.23,93.47,93.13,93.41,6010820.0,
2024-09-25,EMB.DE,93.33,93.3987,93.12,93.13,4842302.0,
2024-09-26,EMB.DE,93.41,93.4225,93.05,93.26,6844266.0,
2024-09-27,EMB.DE,93.46,93.55,93.395,93.42,5447822.0,
2024-09-30,EMB.DE,93.54,93.67,93.345,93.58,5789664.0,
2024-10-01,EMB.DE,93.49,93.56,93.28,93.46,6208029.0,
2024-10-02,EMB.DE,93.27,93.295,93.03,93.25,8465144.0,
2024-10-03,EMB.DE,93.09,93.1,92.81,92.86,7976882.0,
2024-10-04,EMB.DE,92.44,92.66,92.365,92.51,8880241.0,
2024-10-07,EMB.DE,92.44,92.47,92.03,92.09,4694006.0,
2024-10-08,EMB.DE,92.24,92.265,92.13,92.24,4639499.0,
2024-10-09,EMB.DE,92.16,92.325,91.99,92.09,5971149.0,
2024-10-10,EMB.DE,92.18,92.18,91.74,91.94,5923314.0,
2024-10-11,EMB.DE,91.9,92.19,91.9,92.06,4002261.0,
2024-10-14,EMB.DE,92.01,92.25,91.9,92.25,1876569.0,
2024-10-15,EMB.DE,92.5,92.53,92.31,92.5,4980111.0,
2024-10-16,EMB.DE,92.69,92.76,92.59,92.73,3762455.0,
2024-10-17,EMB.DE,92.55,92.55,92.12,92.14,6027457.0,
2024-10-18,EMB.DE,92.35,92.455,92.31,92.35,4612533.0,
2024-10-21,EMB.DE,91.96,92.16,91.42,91.44,5709910.0,
2024-10-22,EMB.DE,91.39,91.39,91.14,91.23,5541197.0,
2024-10-23,EMB.DE,90.956,91.035,90.735,90.89,5110440.0,
2024-10-24,EMB.DE,91.24,91.33,91.075,91.26,4880725.0,
2024-10-25,EMB.DE,91.69,91.69,91.25,91.26,4617705.0,
2024-10-28,EMB.DE,91.36,91.455,91.18,91.35,4655132.0,
2024-10-29,EMB.DE,91.3,91.58,91.1466,91.56,6079059.0,
2024-10-30,EMB.DE,91.59,91.89,91.405,91.46,4005029.0,
2024-10-31,EMB.DE,91.35,91.435,90.92,90.92,10214693.0,
2024-11-01,EMB.DE,90.84,90.89,90.1,90.14,8926059.0,
2024-11-04,EMB.DE,90.71,90.87,90.44,90.53,4915719.0,
2024-11-05,EMB.DE,90.48,90.82,90.205,90.81,6384784.0,
2024-11-06,EMB.DE,89.93,90.7,89.8314,90.52,7362652.0,
2024-11-07,EMB.DE,91.0,91.65,90.83,91.51,8684613.0,
2024-11-08,EMB.DE,91.71,91.76,91.44,91.76,7686297.0,
2024-11-11,EMB.DE,91.68,91.68,91.46,91.57,2220032.0,
2024-11-12,EMB.DE,91.16,91.26,90.75,90.86,7934833.0,
2024-11-13,EMB.DE,91.1,91.28,90.67,90.73,4797377.0,
2024-11-14,EMB.DE,91.03,91.04,90.5,90.5,6237616.0,
2024-11-15,EMB.DE,90.19,90.435,90.13,90.37,8478354.0,
2024-11-18,EMB.DE,90.47,90.525,90.14,90.48,4404387.0,
2024-11-19,EMB.DE,90.57,90.99,90.43,90.91,5749523.0,
2024-11-20,EMB.DE,90.71,90.92,90.605,90.92,6009604.0,
2024-11-21,EMB.DE,90.97,91.11,90.895,90.96,4023368.0,
2024-11-22,EMB.DE,91.1,91.12,90.76,90.85,4167534.0,
2024-11-25,EMB.DE,91.47,91.74,91.45,91.7,7184655.0,
2024-11-26,EMB.DE,91.49,91.58,91.3825,91.57,4765578.0,
2024-11-27,EMB.DE,91.68,91.9855,91.68,91.89,3478091.0,
2024-11-29,EMB.DE,92.24,92.24,92.055,92.15,2447322.0,
2024-12-02,EMB.DE,91.44,91.8,91.4,91.66,5734506.0,
2024-12-03,EMB.DE,91.76,91.86,91.63,91.68,4021747.0,
2024-12-04,EMB.DE,91.48,92.035,91.48,92.02,3906998.0,
2024-12-05,EMB.DE,92.06,92.21,91.95,92.14,4392816.0,
2024-12-06,EMB.DE,92.45,92.585,92.26,92.45,4125151.0,
2024-12-09,EMB.DE,92.51,92.51,92.225,92.24,4376961.0,
2024-12-10,EMB.DE,92.26,92.26,92.05,92.09,4801296.0,
2024-12-11,EMB.DE,92.27,92.36,91.985,92.04,3577477.0,
2024-12-12,EMB.DE,92.01,92.01,91.56,91.56,4609114.0,
2024-12-13,EMB.DE,91.61,91.62,91.07,91.09,5677081.0,
2024-12-16,EMB.DE,91.24,91.3,90.99,91.17,5256323.0,
2024-12-17,EMB.DE,91.11,91.23,90.96,91.12,7183914.0,
2024-12-18,EMB.DE,90.62,90.68,89.25,89.33,9094407.0,
2024-12-19,EMB.DE,89.52,89.53,88.92,88.94,15042144.0,
2024-12-20,EMB.DE,89.01,89.85,89.01,89.56,6711962.0,
2024-12-23,EMB.DE,89.74,89.74,89.25,89.33,4949102.0,
2024-12-24,EMB.DE,89.4,89.74,89.2475,89.73,2512536.0,
2024-12-26,EMB.DE,89.48,89.7,89.38,89.64,2379695.0,
2024-12-27,EMB.DE,89.46,89.48,89.225,89.3,2166253.0,
2024-12-30,EMB.DE,89.15,89.45,89.15,89.21,4014072.0,
2024-12-31,EMB.DE,89.43,89.44,88.85,89.04,4415167.0,
2025-01-02,EMB.DE,89.36,89.5,89.055,89.34,7709693.0,
2025-01-03,EMB.DE,89.66,89.76,89.48,89.5,4988376.0,
2025-01-06,EMB.DE,89.56,89.665,89.41,89.54,5044196.0,
2025-01-07,EMB.DE,89.55,89.65,89.11,89.18,9445627.0,
2025-01-08,EMB.DE,89.07,89.25,88.9,89.25,5579299.0,
2025-01-10,EMB.DE,88.87,89.0,88.64,88.77,7313565.0,
2025-01-13,EMB.DE,88.74,88.74,88.4428,88.64,6512854.0,
2025-01-14,EMB.DE,88.74,88.82,88.565,88.77,4067074.0,
2025-01-15,EMB.DE,89.65,89.92,89.54,89.79,6638689.0,
2025-01-16,EMB.DE,89.52,89.8,89.42,89.68,5421782.0,
2025-01-17,EMB.DE,89.94,90.05,89.75,89.85,3558227.0,
2025-01-21,EMB.DE,90.25,90.46,90.14,90.46,6997117.0,
2025-01-22,EMB.DE,90.53,90.55,90.2,90.21,6916200.0,
2025-01-23,EMB.DE,89.96,90.2,89.88,90.19,8020738.0,
2025-01-24,EMB.DE,90.19,90.38,90.16,90.34,3170308.0,
2025-01-27,EMB.DE,90.26,90.61,90.26,90.6,5632729.0,
2025-01-28,EMB.DE,90.56,90.575,90.31,90.56,5528613.0,
2025-01-29,EMB.DE,90.66,90.74,90.22,90.48,5118418.0,
2025-01-30,EMB.DE,90.87,90.975,90.68,90.86,5949175.0,
2025-01-31,EMB.DE,90.79,90.94,90.395,90.55,9075225.0,
2025-02-03,EMB.DE,89.92,90.415,89.92,90.25,6566083.0,
2025-02-04,EMB.DE,90.19,90.6,90.16,90.57,7381731.0,
2025-02-05,EMB.DE,90.83,91.145,90.82,91.08,5727066.0,
2025-02-06,EMB.DE,91.07,91.18,90.885,91.0,3296396.0,
2025-02-07,EMB.DE,90.74,90.825,90.595,90.65,4935769.0,
2025-02-10,EMB.DE,90.68,90.83,90.565,90.65,3331480.0,
2025-02-11,EMB.DE,90.32,90.41,90.22,90.255,5995989.0,
2025-02-12,EMB.DE,89.68,90.14,89.61,89.97,6819772.0,
2025-02-13,EMB.DE,90.37,90.77,90.35,90.71,6017857.0,
2025-02-14,EMB.DE,90.92,91.1757,90.92,90.99,7764034.0,
2025-02-18,EMB.DE,90.79,90.93,90.535,90.6,7565280.0,
2025-02-19,EMB.DE,90.4,90.68,90.33,90.62,4731712.0,
2025-02-20,EMB.DE,90.6,90.79,90.52,90.79,5621376.0,
2025-02-21,EMB.DE,90.93,91.01,90.735,90.82,5734737.0,
